Model ID,Chassis,Name,Threat Value,Unit Availability,Armor Rating,Hull,Structure,Actions,Gunnery Skill,Piloting Skill,Type,Height,Movement Primary,Movement Secondary,Added note,Notes Generic,Workflow brought over,Build notes,Role Primary,Role Secondary,MJH TV comments,Leagueless,In Brigand Release,Sensors,Description,Alternate Names,Stock Flag,Debut Year,Debut Notes
842,Silverscale,Elint Silverscale,11,RC,4,3,3,1,3,3,Gear,"1.5""","W:5""","G:7""","yes, jester among others",,,,TD Recon,EWAR,,Yes,Yes,"24""",,,,,
843,Silverscale,Jammer Silverscale,11,RC,5,3,3,1,3,3,Gear,"1.5""","W:5""","G:7""","yes, jestertrek",,,,EWAR,,,Yes,Yes,"16""",,,,,
844,Armored Hunter,Armored Hunter,5,"GP, FS",7,5,1,1,3,2,Gear,"1.5""","W:4""","G:5""","yes, jester",,,"Take a hunter and add armour plating and armor skirts, plus a cast metal 'helmet'. Even the weapons are armoured. The engine and legs are still regular. It has a small back mounted mortar for anti infantry duty",Trooper,Objective Securer,,Yes,Yes,"8""",,,Yes,,
845,Armored Hunter,Bearhunter,7,"GP, FS",7,5,1,1,3,2,Gear,"1.5""","W:5""","G:6""","yes, jester",,,"This is an armored hunter, except the engine and legs are from the Bear fire support gear",Trooper,Objective Securer,,Yes,Yes,"8""",,,,,
846,Hunter,Hunter,6,"GP, FS",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""",,,,,Trooper,Tank Destroyer,,Yes,Yes,"12""",,,Yes,,
847,Weasel,Weasel Tattletale,10,RC (CMD),4,3,3,1,2,3,Gear,"1""","W:5""","G:8""","yes, jester",,,,Recon,EWAR,,No,Yes,"24""",,,,,
848,Cheetah,Night Cheetah,13,"SK, SF",5,3,3,1,3,5,Gear,"1.5""","W:7""","G:9""","yes, jester",,,,EWAR,TD Recon,,No,Yes,"20""",,,,,
849,Grizzly,Grizzly Defender,16,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, jester, lions wrath LW",,,,Gear Destroyer,Artillery,,No,Yes,"16""",,,,,
850,Grizzly,Polar Grizzly,17,"FS, SK",8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, grizzly",,,,Gear Destroyer,,,No,Yes,"12""",,,,1920s,Mountaineering fire support
851,Stripped Down Hunter,Stripped Down Hunter Gunner,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,"Has different body/limbs than regular hunter, no LRP",Gear Destroyer,,,Yes,Yes,"12""",,Hunter Recon,,,
852,Jaguarundi,Jaguarundi,17,"RC, SK",5,3,3,1,4,5,Gear,"1.5""","W:7""","G:8""","yes, jester",,,"It's a jaguar with improved legs and various bits of armor removed, plus different weaponry. It has the rapid fire bazooka mainly used by Peace River forces. Not sure best way to build it.",Strike,Recon,,No,Yes,"16""",,,,,
853,Armored Jager,Armored Jager,8,"SK, FS",7,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, jester",,,"This is a jager with the rocket pack removed, an upgraded engine, and additional high tech armored plating. The weapons are not given extra armor",Assault,Trooper,,Yes,Yes,"12""","this is the modern armored Jager, with improvements based on the Alpha revision of that gear. The old Armored Jager MK1 is a variant, and sucks",,Yes,,
854,Armored Jager,Armored Jager MK1,5,"SK, FS",7,5,1,1,3,2,Gear,"1.5""","W:4""","G:5""","yes, jester",,,"This is a jager with the rocket pack removed and loads of low tech armor bolted on, including an armored helmet, shoulders, and armored weapons. It has a back mounted small mortar",Trooper,Objective Securer,,Yes,Yes,"8""","This is the old Armored Jager, which was basically a copy of the terrible Armored Hunter fielded during the Merchant's war. It is awful",,,,
855,Viper,Desert Viper,10,"SK, FS",6,5,1,1,3,3,Gear,"1.5""","W:5""",,,,,,Trooper,Gear Destroyer,,Yes,Yes,"12""",,,,1850,Created by the VModProg as a rough-terrain specialist
856,Badger,Night Badger,9,"IN, SF",7,3,3,1,2,1,Vehicle,"1""","G:7""",,"yes, lions wrath/jester",,,,Transport,,,No,Yes,"12""",,Covert Badger,,,
857,Red Bull MK1,Red Bull MK1,24,FS,12,3,3,2,3,1,Strider,"2""","W:4""",,"yes, found in aurora silhouette 8.2",,,,Gear Destroyer,,,No,Yes,"16""",,PAW-12,Yes,,
858,Hunter,Mountain Hunter,9,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Trooper,Tank Destroyer,,Yes,Yes,"12""",,,,,
860,Hunter Paratrooper,Wildfire Hunter Paratrooper,9,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Airdrop Trooper,Infantry Destroyer,,No,Yes,"12""",,,,,
861,Stripped Down Hunter,Stripped Down Hunter UC,7,"GP, SK",5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,"different limbs/body, lmg installed, mortar on back",Infantry Destroyer,Tank Destroyer,,Yes,Yes,"12""",,,,,
862,Hunter,Night Hunter,9,SF,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yes, lion's wrath",,,"Just a hunter treated with basic stealth coating, for night ops, though also has improvements to make it airdroppable",Strike,,,No,Yes,"12""",,,,,
864,Hunter XMG,Assault Hunter XMG,15,SK,6,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""",,,,"has the special dedicated tank hunter snub cannon with better targeting, but loses the MRP",Assault,Gear Destroyer,,No,Yes,"12""",,,,,
865,Hunter XMG,Wildfire Hunter XMG,13,SK,6,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""",,,,,Assault,Infantry Destroyer,,No,Yes,"12""",,,,,
866,Spearhead Hunter,Spearhead Hunter XMG,16,"SK (CMD), FS (CMD)",6,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,,Gear Destroyer,Recon,,No,Yes,"12""",,,,,
867,Jaguar,Flak Jaguar,12,"SK, FS",6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,carries a MAAC (medium anti air cannon) which looks similar to a MAC,Strike,,,No,Yes,"12""",,,,,
868,Jaguar,Wildfire Jaguar,11,"SK, FS",6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,,Strike,Infantry Destroyer,,No,Yes,"12""",,,,,
869,Jaguar,Mountain Jaguar,13,SK,6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,"climbing bits, back mounted MAPR",Strike,Tank Destroyer,,No,Yes,"12""",,,,,
871,Jaguar,Jaguar UC,11,SK,6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""",,,,loses its rocket pod,Infantry Destroyer,Tank Destroyer,,No,Yes,"12""",,,,,
872,Jaguar,Night Jaguar,14,SF,6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""",Jestertek,,,Jaguar with a stealthy paintjob. Optionally remove any sign of the APGL on shoulder. Remember to swap LRP for MRP. Might be worth using an angled MRP to be very clear.,Strike,,,No,Yes,"12""",,,,,
873,Tiger,Tiger Fang,10,SK,7,3,3,1,4,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Trooper,Tank Destroyer,,Yes,Yes,"12""",,,,,
874,Tiger,Tiger Pathfinder,13,"RC, SK",7,3,3,1,4,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",@undercosted? maybe 14 tv?,,,Trooper,Sniper,,Yes,Yes,"16""",,,,,
875,Warrior IV,Shamshir Warrior IV,15,SK,7,4,2,1,4,4,Gear,"1.5""","W:5""","G:7""","yes, blood debts",,,,Strike,Tank Destroyer,,No,Yes,"16""",,,,,
876,Warrior IV,Pilum Warrior IV,15,SK,7,4,2,1,4,4,Gear,"1.5""","W:5""","G:7""","yes, blood debts",,,,Strike,Tank Destroyer,,No,Yes,"16""","this is a rare variant with artificially increased TV cost, because PR don't like atms much",,,,
877,Warrior IV,Fusillade Warrior IV,15,SK,7,4,2,1,4,4,Gear,"1.5""","W:5""","G:7""","yes, blood debts",,,uses same rotary laser as e.g. black mamba. I guess it could be the same as the jackal's one too,Strike,Tank Destroyer,,No,Yes,"16""",,,,,
878,Spartan,Vanguard Spartan,13,"SK, FS",7,4,2,1,3,3,Gear,"2""","W:4""","G:6""","yes, blood debts",,,,Airdrop Trooper,Gear Destroyer,,Yes,Yes,"16""",,,,,
880,Crusader,Crusader V,16,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, blood debts, also was previously an upgrade",,,,Artillery,Gear Destroyer,,No,Yes,"12""",,,,1934,
881,Crusader,Shamshir Crusader V,16,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, blood debts, also was previously an upgrade",,,,Artillery,Tank Destroyer,,No,Yes,"12""",,,,,
882,Crusader,Demolisher Crusader V,17,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, blood debts, also was previously an upgrade",,,,Artillery,Gear Destroyer,,No,Yes,"12""",,,,,
883,Crusader,Fusillade Crusader V,18,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","yes, blood debts",,,,Artillery,Gear Destroyer,,No,Yes,"12""",,,,,
884,Cataphract,Vanguard Cataphract,23,"SK, FS",10,3,3,2,3,2,Strider,"2.5""","W:4""","G:5""","yes, blood debts",,,,Assault,Gear Destroyer,,No,Yes,"12""",,,,,
885,Hyena,Hyena,?,,10,3,3,2,3,2,Strider,"2""","W:5""","G:7""","yes, blood debts","@in Blood Debts the model has HRP 48 which on the argos means MAR, but maybe should be HAR here? Not in brigand release for now, because it still needs work",,"No Hyena model was released, so we're looking for a suitable proxy build",Gear Destroyer,Anchor,,No,,"16""",,,Yes,,
886,Hyena,Laughing Hyena,?,,10,3,3,2,3,2,Strider,"2""","W:5""","G:7""","yes, blood debts","in BD the model has HRP 48 which on the argos means MAR, but maybe should be HAR here?",,"No Hyena model was released, so we're looking for a suitable proxy build",Anchor,Gear Destroyer,base +5,No,,"16""",,,,,
887,Hyena,Kontos Hyena,?,,10,3,3,2,3,2,Strider,"2""","W:5""","G:7""","yes, blood debts","in BD the model has HRP 48 which on the argos means MAR, but maybe should be HAR here?",,"No Hyena model was released, so we're looking for a suitable proxy build",Gear Destroyer,Anchor,base +2 or 3,No,,"16""",,,,,
888,Hyena,Hippeis Hyena,?,,10,3,3,2,3,2,Strider,"2""","W:5""","G:7""","yes, blood debts","in BD the model has HRP 48 which on the argos means MAR, but maybe should be HAR here?",,"No Hyena model was released, so we're looking for a suitable proxy build",Artillery,Gear Destroyer,base +1,No,,"16""",,,,,
889,Hyena,Fusillade Hyena,?,,10,3,3,2,3,2,Strider,"2""","W:5""","G:7""","yes, blood debts","in BD the model has HRP 48 which on the argos means MAR, but maybe should be HAR here?",,"No Hyena model was released, so we're looking for a suitable proxy build",Anchor,Sniper,base +4,No,,"16""",,,,,
890,Northern Infantry,Demolitions Team,3,"EG, IN",2,2,0,1,3,3,Infantry,"0.5""","W:3""",,"Yes, duckbro made",,,,,,,Yes,,"12""",,,,,
891,Southern Infantry,Pioneer Infantry Squad,5,"IN, EG",2,2,2,1,3,3,Infantry,"0.5""","W:3""",,"yes, duckbro",,,,Infantry Destroyer,Tank Destroyer,,No,,"12""",,,,,
892,Stripped Down Jager,Stripped Down Jager Gunner,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,"DP9 sells the stripped down Jager, just upgrade with a MAC",Trooper,,,Yes,Yes,"12""",,,,,
893,Stripped Down Jager,Stripped Down Striking Jager,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,"DP9 sells the stripped down Jager, just upgrade with a LBZ",Trooper,,,Yes,Yes,"12""",,,,,
894,Stripped Down Jager,Stripped Down Jager Brawler,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,"DP9 sells the stripped down Jager, just upgrade with a LAC/LGL combo weapon",Trooper,,,Yes,Yes,"12""",,,,,
895,Brahmin Cobra,Brahmin Cobra,20,FS (CMD),8,5,1,1,3,2,Gear,"2""","W:4""","G:5""","Yes, HG2 pc game",,,,Assault,,,No,Yes,"12""",,,Yes,,
896,"HC-3 ""Arbiter""","HC-3 ""Arbiter""",10,"RC, IN",5,3,3,1,3,4,Vehicle,"2""","H:10""",,"Yes, duckbro creation",@needs to be discussed what it should have. This is the older HC-3 only used by PAK,,,EWAR,TD Recon,,No,Yes,"20""","this is the older model of the HC-3A, only used by PAK. It has less armour, worse ECM, no NAI, no upgrades for firepower. But it's cheaper and it still has its laser.",,Yes,,
897,"HC-3A ""Mediator""","HC-3A ""Mediator"": Anti-Tank Pack",14,"RC, IN",5,3,3,1,3,4,Vehicle,"2""","H:10""",,"Yes, terra nova gambit",,,,EWAR,TD Recon,,No,Yes,"20""",,,,,
898,"HC-3A ""Mediator""","HC-3A ""Mediator"": Suppression Pack",14,"RC, IN",5,3,3,1,3,4,Vehicle,"2""","H:10""",,"Yes, terra nova gambit",,,,EWAR,TD Recon,,No,Yes,"20""",,,,,
899,"Type 42 ""Peregrine"" Gunship (PAK)","Type 42 ""Peregrine"" Gunship",16,SK,6,3,3,2,3,4,Vehicle,"3""","H:12""",,,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,Yes,,
900,"Type 42 ""Peregrine"" Gunship (PAK)","Type 42 ""Peregrine"" Tank Hunter Gunship",17,SK,6,3,3,2,3,4,Vehicle,"3""","H:12""",,,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,,,
901,Grizzly,Strike Grizzly,13,FS,8,4,2,1,3,2,Gear,"2""","W:4""","G:5""","Yes, jester",,,"two APRs on shoulders instead of MRPs, no mortar, MBZ from Hunter",Tank Destroyer,Infantry Destroyer,,No,Yes,"12""",,Assault Grizzly,,1913,Designed to work alongside the Rabid Grizzly to counter CEF hovertanks and GREL
902,Ferret,Ferret MK2 Gunner,8,RC,4,4,2,1,2,4,Gear,"1""","W:5""","G:10""","yep, various",,,,TD Recon,,,No,Yes,"20""",,,,1933,
903,Den Mother,Den Mother MK2,17,FS (CMD),8,4,2,1,3,2,Gear,"2""","W:4""","G:7""","Yes, jester",,,Apparently the SMS is slightly different,Artillery,,,Yes,Yes,"12""",,,,early 1900s,Simply Den Mothers with a variety of minor upgrades
904,Cheetah,Cheetah Air Claw,11,RC,4,3,3,1,3,5,Gear,"1.5""","W:7""","G:9""","Yes, jester",,,"No rocket pack, underarm LAAC with feed from ammo drum attached to V engine",EWAR,TD Recon,,No,Yes,"20""",,,,1922,Refit of older Cheetahs to replace Bird Arrow Bobcats
905,Ferret,Rabid Ferret,9,RC,4,3,3,1,2,4,Gear,"1""","W:4""","G:9""","Yes, jester",,,two bulky grenade launchers attached to the forearms,Infantry Destroyer,TD Recon,,Yes,Yes,"16""",,,,,
906,Grizzly,Grizzly Initiate,16,SK,8,4,2,1,3,2,Gear,"2""","W:5""","G:6""","Yes, lions wrath",I have no idea what this is supposed to look like. Is it one frag cannon per arm? Both mounted in the torso? Where did the Mg go? Improved engine is fair enough,,,Assault,Infantry Destroyer,,No,Yes,"12""",,,,,
907,Bobcat,Bobcat UC,8,RC,5,3,3,1,2,4,Gear,"1.5""","W:5""","G:9""",,,,,Infantry Destroyer,TD Recon,,Yes,Yes,"16""",,,,,
908,Bobcat,Rabid Bobcat,9,RC,5,3,3,1,2,4,Gear,"1.5""","W:5""","G:9""","Yes, LW","@anything we can do so this doesn't have to cost +1TV? if it's the same as normal bobcat you'd just always take this I think,.... but it doesn't feel worth +1",,,TD Recon,EWAR,,Yes,Yes,"16""",,,,,
909,Bobcat,Bobcat Fang,9,RC,5,3,3,1,2,4,Gear,"1.5""","W:5""","G:9""","Yes, LW","@anything we can do so this doesn't have to cost +1TV? if it's the same as normal bobcat you'd just always take this I think,.... but it doesn't feel worth +1",,,TD Recon,Tank Destroyer,,Yes,Yes,"16""",,,,,
910,Bobcat,Strike Bobcat,11,RC,5,3,3,1,3,4,Gear,"1.5""","W:5""","G:9""","Yes, LW","@have jumped gunnery to 3. This costs more than strike cheetah, but is maybe worse?, have we undercosted the strike cheetah? Consider that the rapid fire bazooka is not a native North weapon",,,TD Recon,Tank Destroyer,,Yes,Yes,"16""",,,,,
911,Ferret,Ferret Fang,6,RC,4,3,3,1,2,4,Gear,"1""","W:4""","G:9""",,,,,TD Recon,Tank Destroyer,,Yes,Yes,"16""",,,,,
912,Ferret,Ferret MK2 Sniper,9,RC,4,4,2,1,2,4,Gear,"1""","W:5""","G:10""","yep, various",,,,TD Recon,,,No,Yes,"20""",,Pathfinder Ferret MK2,,1933,
913,Cheetah,White Cat EWH,14,RC,4,3,3,1,2,5,Gear,"1.5""","W:7""","G:9""","Yes, LW",,,,EWAR,Recon,,No,Yes,"24""",,,,,
914,Cheetah,White Cat Sniper,12,RC,4,3,3,1,2,5,Gear,"1.5""","W:7""","G:9""",,,,,EWAR,Recon,,No,Yes,"24""",,Pathfinder White Cat,,,
915,Mad Dog,Mad Dog,8,"FS, GP",7,2,4,1,3,1,Gear,"2""","W:4""","G:5""","Yes, various",,,"This is the old tac era Mad Dog model. The large octagonal rocket pack is still available on the DP9 store. The legs are not from the Bear, they are older worse legs.",Gear Destroyer,Trooper,,Yes,Yes,"8""",,,,,
916,Jaguar,Predator Jaguar,15,SK,6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""",,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,,1931,A Jungle warfare variant of the Jaguar
917,Black Mamba,Barbed Fang Black Mamba,13,"SK, FS",7,3,3,1,3,4,Gear,"1.5""","W:5""","G:6""","Yep, various","Note reduction in speed, gunnery, removal of airdrop",,"A normal mamba, but with a spitting cobras artillery rocket stuck on its back and no LRP.",Strike,Gear Destroyer,,No,Yes,"12""",,,,during WoA,
918,Aller,Master Aller,36,FS (CMD),12,3,3,3,3,1,Vehicle,"1.5""","G:4""",,,,,,Anchor,Gear Destroyer,,Yes,Yes,"12""",,,,,
919,Nidhogg,Nidhogg Axe,8,IN,7,4,2,1,3,1,Vehicle,"1.5""","G:7""",,"Yes, duckbro",,,,,,,,,"12""",,,,,
920,Nidhogg,Nidhogg Bow,10,IN,7,4,2,1,3,1,Vehicle,"1.5""","G:7""",,"Yes, duckbro",,,,,,,,,"12""",,,,,
921,Nidhogg,Nidhogg Bow,10,IN,7,4,2,1,3,1,Vehicle,"1.5""","G:7""",,"Yes, duckbro",,,,,,,,,"12""",,,,,
922,Razorback,Flak Razorback,13,"SK, FS",8,4,2,1,3,2,Gear,"1.5""","W:4""","G:5""","Yes, Lions wrath",,,,Gear Destroyer,Trooper,,Yes,Yes,"8""",,Peacemaker Razorback,,,
924,Anaconda,Anaconda,13,FS,8,3,3,1,3,2,Gear,"2""","W:4""","G:5""","yes, HG2 game",,,"A prototype based on the Python with a right hip mmg, back mounted MGM, different head (similar to black adder?), collar mounted MRP",Artillery,Gear Destroyer,,No,Yes,"12""",,,,,
926,Rock Mamba,Rock Mamba,14,SK,7,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, HG2 at least",sort of a lancier upgrade with more diffuse abilities,,"A climbing variant of the black mamba. The APR is collar mounted, the LGM is on the back of the right shoulder. Climbing claws on feet, spike gun is a grapple hook effectively.",Strike,Tank Destroyer,,No,Yes,"12""",,,Yes,,
927,Rock Mamba,Gold Mamba,17,SK,7,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, HG2 at least",a stealth treated rock mamba,,"As rock mamba but stealth treated, LFM is back mounted, ATM is collar, ",Strike,Tank Destroyer,,No,Yes,"12""",,,Yes,,
928,Iguana,Blitz Iguana,8,RC,6,3,3,1,3,4,Gear,"1.5""","W:6""","G:7""","Yes, southern vehicle compendium 1",,,,Recon,Trooper,,No,Yes,"16""",,,,,
929,Commando N-KIDU,EWAR Commando N-KIDU,6,SK,4,3,1,1,3,4,Gear,"1.5""","H:8""",,,,,,EWAR,Recon,https://ksr-ugc.imgix.net/assets/022/792/293/4ff1b43f721f85af27b24137c60601c4_original.jpg?ixlib=rb-1.1.0&w=639&fit=max&v=1538758252&auto=format&gif-q=50&q=92&s=efb68e4b2d47c6568ad64e5f9fca4edb,No,Yes,"12""",,,,,
930,F6-16-S,F6-16-S No Pack,10,"RC (CMD), SF (CMD)",6,3,3,1,3,3,Gear,"1.5""","W:5""","H:9""",,,,,Sniper,EWAR,,No,Yes,"12""",,,Yes,,
